temperature,humidity,pressure,ghi,hour,dayofweek,month,power
0.35,0.7407407407407407,,0.0,0.9565217391304348,0.5,0.9090909090909091,
0.35,0.8641975308641976,,,0.9565217391304348,0.5,0.9090909090909091,
0.4,0.6296296296296295,,0.0,1.0,0.5,0.9090909090909091,
0.45000000000000007,0.4938271604938271,,,1.0,0.5,0.9090909090909091,
0.35,0.4938271604938271,,0.08924949290060852,0.0,0.6666666666666666,0.9090909090909091,3122.2
0.5000000000000001,0.3703703703703704,,,0.0,0.6666666666666666,0.9090909090909091,
0.6,0.4938271604938271,,0.3093306288032454,0.043478260869565216,0.6666666666666666,0.9090909090909091,
0.6,0.44444444444444436,,,0.043478260869565216,0.6666666666666666,0.9090909090909091,
0.65,0.8024691358024691,,0.526369168356998,0.08695652173913043,0.6666666666666666,0.9090909090909091,
0.5499999999999999,0.6296296296296295,,,0.08695652173913043,0.6666666666666666,0.9090909090909091,
0.5000000000000001,0.5802469135802468,,0.702839756592292,0.13043478260869565,0.6666666666666666,0.9090909090909091,
0.45000000000000007,0.691358024691358,,,0.13043478260869565,0.6666666666666666,0.9090909090909091,
0.6,0.6296296296296295,,0.8133874239350912,0.17391304347826086,0.6666666666666666,0.9090909090909091,
0.6,0.9259259259259258,,,0.17391304347826086,0.6666666666666666,0.9090909090909091,
0.5499999999999999,0.6296296296296295,,0.8519269776876268,0.21739130434782608,0.6666666666666666,0.9090909090909091,
0.5499999999999999,0.3703703703703704,,,0.21739130434782608,0.6666666666666666,0.9090909090909091,
0.29999999999999993,0.5308641975308641,,0.8407707910750507,0.2608695652173913,0.6666666666666666,0.9090909090909091,
0.5499999999999999,0.4938271604938271,,,0.2608695652173913,0.6666666666666666,0.9090909090909091,
0.65,0.5802469135802468,,0.7332657200811359,0.30434782608695654,0.6666666666666666,0.9090909090909091,
0.5499999999999999,0.5802469135802468,,,0.30434782608695654,0.6666666666666666,0.9090909090909091,
0.6,0.44444444444444436,,0.5608519269776876,0.34782608695652173,0.6666666666666666,0.9090909090909091,
0.5499999999999999,0.44444444444444436,,,0.34782608695652173,0.6666666666666666,0.9090909090909091,
0.5499999999999999,0.3703703703703704,,0.28600405679513186,0.3913043478260869,0.6666666666666666,0.9090909090909091,
0.6,0.4938271604938271,,,0.3913043478260869,0.6666666666666666,0.9090909090909091,
0.6,0.6296296296296295,,0.0973630831643002,0.43478260869565216,0.6666666666666666,0.9090909090909091,
0.6,0.4074074074074074,,,0.43478260869565216,0.6666666666666666,0.9090909090909091,
0.5499999999999999,0.44444444444444436,,0.005070993914807302,0.4782608695652174,0.6666666666666666,0.9090909090909091,
0.5000000000000001,0.44444444444444436,,,0.4782608695652174,0.6666666666666666,0.9090909090909091,
0.6,0.2962962962962962,,0.0,0.5217391304347826,0.6666666666666666,0.9090909090909091,
0.5499999999999999,0.25925925925925924,,,0.5217391304347826,0.6666666666666666,0.9090909090909091,
0.6,0.48148148148148145,,0.0,0.5652173913043478,0.6666666666666666,0.9090909090909091,
0.65,0.5802469135802468,,,0.5652173913043478,0.6666666666666666,0.9090909090909091,
0.6,0.6790123456790123,,0.0,0.6086956521739131,0.6666666666666666,0.9090909090909091,
0.45000000000000007,0.5802469135802468,,,0.6086956521739131,0.6666666666666666,0.9090909090909091,
0.5000000000000001,0.3703703703703704,,0.0,0.6521739130434783,0.6666666666666666,0.9090909090909091,
0.5000000000000001,0.4074074074074074,,,0.6521739130434783,0.6666666666666666,0.9090909090909091,
